mom_lookback,tsmom_entry_threshold_pct,tsmom_entry_threshold,tsmom_exit_threshold_pct,tsmom_exit_threshold,objective_eligible,objective_ineligible_reason,composite_score,status,elapsed_ms,attempts,sharpe_ratio,annualized_return,cumulative_return,annualized_volatility,avg_annual_trade_count,sqn_recent_100,sqn_applicable,sqn_reason,sqn_trade_count_used,sqn_trade_count_total,sqn_min_trades,sqn_recent_100_insufficient_100,sqn_recent_100_note,max_drawdown,max_drawdown_recovery_days,sortino_ratio,calmar_ratio,ulcer_index,ulcer_performance_index,error
15,3.0,0.03,-5.0,-0.05,False,avg_annual_trade_count_lt_min:40.1635<50,,ok,147622,1,1.2079551482549116,0.08500211535412006,1.207504662957704,0.06951930144242903,40.163465467919906,3.6880714653203643,True,,100.0,390.0,30.0,False,,-0.10045515206103561,343.0,1.9527136563004897,0.8461697942826623,2.748595788969783,3.092565145272968,
15,3.0,0.03,-4.0,-0.04,False,avg_annual_trade_count_lt_min:47.4753<50,,ok,151592,1,1.2544174173385234,0.09192377470531632,1.3480536468296553,0.07216326771307927,47.475275847977116,3.8702389154390007,True,,100.0,461.0,30.0,False,,-0.09161898097729104,412.0,2.0214351433081483,1.0033267530895245,2.7736394539337463,3.3141933633423175,
15,3.0,0.03,-3.0,-0.03,True,,0.6060669114293357,ok,153409,1,1.2073826561673124,0.09223426039713178,1.3545422442859234,0.0754091862361173,54.478136493665716,3.713981822815448,True,,100.0,529.0,30.0,False,,-0.09206852811530442,797.0,1.937214976455513,1.0018000970062193,2.7857205126652556,3.3109660490989485,
15,3.0,0.03,-2.0,-0.02,True,,0.6426906070299844,ok,153699,1,1.3328526660715483,0.10418371373492041,1.6168224018646695,0.07653841767569079,61.27503064977523,3.417937968366242,True,,100.0,595.0,30.0,False,,-0.09768302874099555,563.0,2.155764777326212,1.0665487657140658,2.7697316961567013,3.7615092421943412,
15,3.0,0.03,-1.0,-1.0,False,avg_annual_trade_count_lt_min:2.98651<50,,ok,152049,1,2.4950555216718815,0.03795244775564366,0.43556893197088575,0.014969389155512986,2.986514098896608,,False,trades_lt_30,29.0,29.0,30.0,True,trades_lt_100,-0.020956622952669757,445.0,4.046343367996052,1.8110001712279091,0.49243944909055476,7.70702831093952,
15,3.0,0.03,0.0,0.0,True,,0.3351302406969888,ok,153544,1,1.196401160057241,0.09492637418714667,1.411480520243468,0.07835199210933556,77.23743359215365,3.4088045291521696,True,,100.0,750.0,30.0,False,,-0.14628961257510242,853.0,1.8792992822198877,0.6488934690315978,4.331554316700147,2.1915083419631047,
15,4.0,0.04,-5.0,-0.05,False,avg_annual_trade_count_lt_min:37.2799<50,,ok,123621,1,1.1840314035673145,0.08055729713995974,1.121276603604524,0.06733116977761372,37.279934613812834,3.7276927416991974,True,,100.0,362.0,30.0,False,,-0.08720681865325197,586.0,1.9037888122780728,0.9237499817562228,2.7508065714943783,2.9284973350996797,
15,4.0,0.04,-4.0,-0.04,False,avg_annual_trade_count_lt_min:43.5619<50,,ok,136456,1,1.24970557169918,0.08961454213490128,1.3002958378432967,0.0706554651359174,43.561912545974664,4.07138473784412,True,,100.0,423.0,30.0,False,,-0.0981661818584354,606.0,2.0002600832918644,0.9128860921180946,3.139491073646029,2.854428951467856,
15,4.0,0.04,-3.0,-0.03,False,avg_annual_trade_count_lt_min:49.5349<50,,ok,144184,1,1.1437784337362464,0.08421354763070199,1.1919810678192007,0.0730036661414748,49.534940743767876,4.133518027404443,True,,100.0,481.0,30.0,False,,-0.11270335079427107,885.0,1.8091941666533797,0.7472142313179807,3.826585427301188,2.200749185680563,
15,4.0,0.04,-2.0,-0.02,True,,0.5683005652363522,ok,152727,1,1.3164015274136036,0.10015816927765853,1.5256778096526173,0.0746093338037309,55.09603596240294,3.440401798852255,True,,100.0,535.0,30.0,False,,-0.10578877885257665,693.0,2.115914796585245,0.9467749827912776,3.1473611572389957,3.1822903147702855,
15,4.0,0.04,-1.0,-1.0,False,avg_annual_trade_count_lt_min:2.98651<50,,ok,131919,1,2.3560927036515276,0.034446481206172885,0.38918870233044656,0.01441315483589127,2.986514098896608,,False,trades_lt_30,29.0,29.0,30.0,True,trades_lt_100,-0.020956622952669757,432.0,3.7136874032584433,1.643703820218066,0.4694565341536882,7.3375230080184535,
15,4.0,0.04,0.0,0.0,True,,0.3210420859483597,ok,151001,1,1.1598460406893123,0.08869842128213179,1.2815920110278074,0.0757306883683858,66.73314262362076,3.1285413006867575,True,,100.0,648.0,30.0,False,,-0.13435501405558792,852.0,1.7928958619827444,0.6601794648723254,4.074706364131101,2.176805230995977,
15,5.0,0.05,-5.0,-0.05,False,avg_annual_trade_count_lt_min:34.2934<50,,ok,149663,1,0.9901439681377974,0.06492914149757656,0.8415536126022647,0.06569536918730551,34.29342051491623,4.720165345208965,True,,100.0,333.0,30.0,False,,-0.07962964105616921,698.0,1.5556124942757465,0.8153891018016369,2.897118342260737,2.241162901440531,
