top_k,rebalance_anchor,status,elapsed_ms,sharpe_ratio,annualized_return,cumulative_return,annualized_volatility,max_drawdown,max_drawdown_recovery_days,sortino_ratio,calmar_ratio,ulcer_index,ulcer_performance_index,win_rate,payoff_ratio,kelly_fraction,error
2,21,ok,36416,0.4063803822787093,0.07040737082197679,1.6575107939277638,0.23690070672527472,-0.5026335158435755,2282,0.6147748066336002,0.14007695189965855,20.157985529164502,0.34927781211129283,0.59375,1.5852285034907643,0.3374777975349206,
2,22,ok,35915,0.42007224961021633,0.07393867812727262,1.7862670844184851,0.237170958490944,-0.5034647139450072,1898,0.6355293880162058,0.1468597025358739,19.462032695045593,0.3799124134967414,0.5735294117647058,1.7119119069426243,0.3244099410105442,
2,23,ok,36144,0.4392708771836269,0.07907771846222289,1.9840425954663448,0.23831332592245627,-0.510635021250712,2226,0.6641347943880821,0.15486152569115944,20.015331202937958,0.39508573533180125,0.6129032258064516,1.5637684411114667,0.36536224466322376,
2,24,ok,35865,0.41834660322235984,0.07351296827022757,1.770443133659529,0.23729458131540646,-0.5111483397443733,2239,0.6318810728813258,0.14381924493189513,21.42058992096832,0.3431883460794268,0.5384615384615384,2.011953820813644,0.30906339981449277,
2,25,ok,34352,0.37239110257558217,0.06183068853973461,1.3674786107959744,0.23701800985029148,-0.5171709952969867,2317,0.5623410013263048,0.11955559979582417,24.009794781981917,0.2575227697745059,0.5373134328358209,1.7267428405843244,0.2693600605736215,
2,26,ok,34613,0.3961449635064289,0.06806069516328428,1.5750333051469956,0.23841828171048057,-0.5143958788425489,2302,0.5986490414333249,0.13231189821432635,23.971935748529482,0.28391822786968446,0.6,1.4312201144872123,0.32051818168911433,
2,27,ok,34920,0.34978962069953,0.05618576872773762,1.1929637744734491,0.23721497793954963,-0.5148244435527314,2303,0.5290207924702252,0.1091357829476928,25.32062367567211,0.22189725437813973,0.5217391304347826,1.809180672499381,0.2573869422674723,
2,28,ok,35421,0.4089588392596469,0.07105877165940377,1.680837277063969,0.23689759297258492,-0.5154524035468304,2290,0.6190985337136238,0.13785709634963,23.028825155526782,0.3085644672687529,0.5671641791044776,1.6630379671678823,0.30689602561629686,
3,1,ok,35736,0.5320838253838865,0.09280230736935668,2.57810590359106,0.20750737702535826,-0.5012319280591869,2303,0.7957015679863987,0.18514843563277222,21.424365762311286,0.4331624487694755,0.6352941176470588,1.9458095624521028,0.44786268068087387,
3,2,ok,35544,0.5948015233767293,0.1072920218652389,3.3234415936994495,0.2079228147530554,-0.5023268793180702,2296,0.8907950981854481,0.2135900472037099,20.498815907413956,0.5234059486647412,0.6352941176470588,2.3301909421481706,0.4787808140562707,
3,3,ok,34189,0.6024711070971738,0.10932990544925869,3.4391603434000864,0.20853077718977397,-0.5022799364804336,2303,0.9047735620211276,0.21766727577325332,21.391922492223767,0.5110803177648081,0.65,2.2175118700165832,0.4921654446443245,
3,4,ok,35549,0.5475098251350966,0.09780042564933233,2.8205138898075073,0.21159341611348426,-0.500009326194265,2317,0.8142304474886902,0.19559720294364,21.56046353726973,0.45361003245720155,0.6233766233766234,2.4526204566583503,0.46981703954418685,
3,5,ok,33392,0.5293611875869336,0.09369368658857624,2.620261078141043,0.21188157449330275,-0.5003892233454328,2317,0.7868509004878966,0.1872416155611266,21.907062422227163,0.4276871302174842,0.6753246753246753,1.9208662632120268,0.5062992044246813,
3,6,ok,35275,0.4399343824154985,0.07291184495832748,1.748241284469894,0.21083295854720743,-0.49946835888585195,2457,0.6530320267480929,0.1459789066938486,21.91722290089219,0.33266917660156403,0.5822784810126582,2.345135974930832,0.4041559655369139,
3,7,ok,35938,0.4383912200306475,0.07217743010668998,1.7213411287028486,0.20920337210079834,-0.4992854123445931,2458,0.6533797288435278,0.14456146388846444,23.161078297247506,0.3116324256598521,0.5666666666666667,2.3765067222052356,0.384326204809597,
3,8,ok,35846,0.5116519092935623,0.08823013040994665,2.368964499777307,0.2076883640074349,-0.4996176864288677,2461,0.7619004375120512,0.17659529037210792,23.744369939284415,0.37158337170266326,0.5730337078651685,2.6589863861710237,0.4124588759083683,
3,9,ok,37645,0.4789519101349104,0.0810699739670302,2.0641681876312568,0.20836591972129387,-0.4990166368537209,3151,0.7156866658961966,0.1624594612279322,23.561384349656993,0.34407984167624006,0.6,2.0880568043367056,0.4084343303452108,
3,10,ok,35954,0.4500919941196164,0.07482123189108236,1.8193404952183756,0.20926708556405205,-0.49950239436240695,2458,0.672363203371816,0.14979153800971948,23.07633112913187,0.32423365513518326,0.5714285714285714,2.1011446149462514,0.36745811383948646,
3,11,ok,36439,0.4132678575620083,0.06693776190264034,1.5364143867100721,0.211022743954639,-0.5011144962302587,3515,0.6142129608075853,0.13357777994089975,23.92326486011305,0.27980195133919533,0.5977011494252874,1.7840677180390923,0.3722058688891382,
3,12,ok,35509,0.396268715774396,0.06361131106036466,1.4251531093330483,0.21367014841729284,-0.5024711619443778,3470,0.5857605898787902,0.12659693904464564,24.218071032997006,0.26266051897235976,0.6170212765957447,1.6059427698950832,0.37854532926838413,
3,13,ok,35238,0.4291513797764947,0.07085733933306693,1.6736037748381611,0.2125810105052076,-0.4798870958043846,2455,0.6343701638341344,0.14765418772992045,20.4011768247741,0.3473198626807722,0.5697674418604651,2.0255007271093275,0.35735944201070113,
3,14,ok,35550,0.4726654476431472,0.0803556620161694,2.0352122174248053,0.2108969141722331,-0.4811503519744762,2317,0.7021950675263908,0.16700738487754874,20.024086335666198,0.4012950237486877,0.5952380952380952,2.1588869997997944,0.407751716933237,
3,15,ok,34991,0.4830379290666547,0.08268289619618296,2.1304989913627814,0.21075380824869427,-0.5024302267625085,2315,0.7200721691151589,0.16456592735067666,18.302892064136294,0.45174771236397354,0.5822784810126582,2.309063402853847,0.4013733060092061,
3,16,ok,35482,0.4147049080203273,0.06682067478095965,1.5324188068210214,0.20900273593836166,-0.5015809075390294,3515,0.6158340528232197,0.1332201321394199,21.19517646632023,0.3152635925779608,0.5697674418604651,2.0437441808239805,0.3592554990369376,
3,17,ok,36406,0.4792324652224321,0.08148457269732567,2.0810923871679856,0.209606868548593,-0.5015229322269467,2458,0.7148875810854597,0.16247427078858417,19.358606532687766,0.42092168441843053,0.6125,2.0915600757488035,0.4272315946154355,
3,18,ok,36204,0.5259440654080932,0.09306346892419626,2.590409230591328,0.2123435028432318,-0.502472644040836,2302,0.7861320377868669,0.18521101601828294,18.87339216110235,0.4930934944275574,0.5921052631578947,2.825151882117346,0.4477255080643726,
3,19,ok,36737,0.46917460692028184,0.07931627158666399,1.9935330526369812,0.20999754459693484,-0.5021199762391356,2297,0.7008700532893449,0.15796278845693537,18.009085725200475,0.4404236439147777,0.5529411764705883,2.519892632700583,0.37552932259715704,
3,20,ok,37835,0.4685458312222359,0.07890115278179,1.9770362459142001,0.20902354801275388,-0.5017584632856977,2315,0.6984315201792638,0.15724927142258133,19.372727906653264,0.4072795176909113,0.5875,2.146585971692678,0.39533439124279496,
3,21,ok,33042,0.50559621407394,0.08777916769933203,2.3489648646926065,0.21053408932893816,-0.5012842265980972,2290,0.7545715161736012,0.1751085772138381,18.452722230869842,0.4756976591371701,0.5769230769230769,2.3334952714612567,0.3956169786201699,
3,22,ok,37785,0.5299212409355464,0.09282844811403668,2.579335625742967,0.20897321819338643,-0.5005588129183032,2303,0.7927445627205777,0.18544963292692507,19.9746235295089,0.4647319033417546,0.5882352941176471,2.2809017557381295,0.407708138642202,
3,23,ok,37514,0.49617024531610626,0.08539332402557531,2.244981139463947,0.20980368694669682,-0.5016988878417454,2316,0.7385408960216208,0.17020831836587916,20.453722479108578,0.4174952706667259,0.5833333333333334,2.094987636902526,0.38444592257862586,
3,24,ok,36636,0.45614000636572055,0.07616060128295477,1.8702313466125542,0.20924933777867533,-0.5019043920458944,2317,0.6757159300890716,0.15174324530714725,23.49342364202051,0.3241783847405423,0.573170731707317,2.0514258734139372,0.3651060515137484,
3,25,ok,35271,0.4221952790927957,0.06803014866504853,1.5739755786657414,0.20695575326000834,-0.5028357064367512,2317,0.626610844885599,0.1352929948971427,23.63335711999154,0.28785647472614706,0.5172413793103449,2.3552762569902685,0.31227237864349455,
3,26,ok,35285,0.42990030906593185,0.0697588925437882,1.634476652703151,0.20705788217806878,-0.49857253699669346,2457,0.6386787895426453,0.13991723845040194,24.333827804338092,0.28667455488179294,0.5647058823529412,2.059501277703086,0.3533468886199864,
3,27,ok,35715,0.4138946855135069,0.06603685916065083,1.5058216647053322,0.20617319660492506,-0.5051375187275078,2317,0.6176329267200733,0.13073045796915722,23.818518268189692,0.27725007247342054,0.550561797752809,2.0717385092241467,0.33362409048612174,
3,28,ok,36116,0.4938079064018016,0.08391904297541708,2.1822366618319635,0.20674236709341612,-0.5057837017889187,2317,0.7370260946340408,0.16591883581578798,23.051508237907804,0.3640501181498123,0.5595238095238095,2.5690714717941625,0.38807035043861904,
4,1,ok,42459,0.7472902990011571,0.11332597663987731,3.674483681512669,0.16106629717323243,-0.28064600682842367,918,1.150108568106181,0.4038039875235443,8.766759330165435,1.2926780851612447,0.6422018348623854,2.852352497718613,0.5167621616719956,
4,2,ok,41087,0.770444121352509,0.1179489502004456,3.9611856343961254,0.16174564670505748,-0.28999712781610865,893,1.187240404786451,0.40672454616598386,8.67402142923702,1.359795466989301,0.6513761467889908,2.7491752503004134,0.5245658049699621,
4,3,ok,42357,0.7336804704218041,0.1111898753394418,3.547285412271978,0.16155062969911343,-0.3086481410328996,1539,1.1201479408952477,0.36024799944474567,9.809481217325605,1.133493941994171,0.6635514018691588,2.497321183473047,0.5288276024806721,
4,4,ok,41308,0.7300950707898924,0.11096804880617506,3.5342625578204094,0.16222693670824886,-0.329144767398331,1544,1.109712900366723,0.33714055272184085,10.653501906947584,1.0416110099328773,0.6767676767676768,2.388488332808961,0.5414384315742583,
4,5,ok,44347,0.7556654973281528,0.11308387678651877,3.6599028306082655,0.15843099984287276,-0.2702292630061469,936,1.1587436092195533,0.4184738378387482,8.760231896506529,1.2908776630857821,0.6666666666666666,2.704037432757715,0.5433942114501783,
4,6,ok,42270,0.7437032459823808,0.11207693930115337,3.5997112243931877,0.1601226940358625,-0.28904763750134777,936,1.14678391104995,0.3877455642605997,8.907095796044874,1.258288244198746,0.6310679611650486,2.952087872792486,0.5060947033446554,
4,7,ok,45635,0.7278448321266903,0.10925080385258368,3.434615421135744,0.1601145600978518,-0.2762738099626555,881,1.120303713486038,0.39544393971817793,8.522466527106221,1.2819153176501763,0.5798319327731093,3.1120329569401113,0.4448179168418582,
4,8,ok,45068,0.7374051422130788,0.11132711572012655,3.555359851290863,0.1607015433494797,-0.2625192065833972,852,1.136068693261741,0.4240722694884425,8.187224143308105,1.3597663111632368,0.5752212389380531,2.978992061649753,0.4326298012063573,
4,9,ok,39739,0.762292060833935,0.1155978350964888,3.813393273860741,0.1604294753534942,-0.2351295565429098,727,1.1750600233550172,0.49163464090229275,7.6806224492154245,1.505058162418817,0.625,2.748708345684866,0.48857228456460144,
4,10,ok,42440,0.6535823755900337,0.09600516333729914,2.731738135333932,0.1598589898748448,-0.23811213462530423,849,1.0046562095558877,0.4031930732483411,8.410116817267925,1.141543755256505,0.5603448275862069,2.592564343169564,0.39076169898532187,
4,11,ok,43480,0.5171751559074962,0.07430794928367601,1.8000612315931992,0.16503250963629065,-0.32456225681454887,1667,0.7782343747337612,0.22894821478313393,11.659649719531668,0.6373085904904932,0.5350877192982456,2.4439144073166843,0.34485508295472955,
4,12,ok,41138,0.5664175670448354,0.08301098797693296,2.1441541059327607,0.16488466852547065,-0.3290172935022211,1673,0.8541371875969731,0.252299771520589,12.545676677794312,0.6616700725586316,0.5892857142857143,2.2674329910677744,0.4081494746119354,
4,13,ok,40482,0.5477946475286798,0.07960394574438112,2.0050150622333636,0.16468079893186885,-0.33171668168029556,1705,0.8238635468309199,0.23997570861118894,12.98104292520437,0.6132322818979343,0.5877192982456141,2.1631633884459993,0.3971277303795523,
4,14,ok,40189,0.5245794678378588,0.07632053203679212,1.8763648863071332,0.16687390477562447,-0.2808515226941175,1544,0.7861059154680945,0.27174690492924525,11.142611835322157,0.684942930479329,0.5545454545454546,2.331783976353768,0.36350951383575525,
4,15,ok,37165,0.5399080947550228,0.07818436486811509,1.948750082532702,0.16463036048868848,-0.302020613854454,1001,0.8130023810652249,0.25887095543019034,10.487896767870858,0.7454722962913684,0.5701754385964912,2.305680275557608,0.38375559280952076,
4,16,ok,38381,0.5998983363524928,0.08950657936689055,2.4261774616778804,0.16596304973896234,-0.255371442925736,1053,0.9018564502931885,0.3504956479919321,9.896662915815368,0.9044117206806601,0.5752212389380531,2.5424093476550254,0.4081439893780093,
4,17,ok,48262,0.5901065730057072,0.08780424485521054,2.3500740984298556,0.1660843602469599,-0.2558682865009043,1001,0.8932978429367717,0.34316189026771093,9.548400223673164,0.9195702190773191,0.6017699115044248,2.13867292312092,0.4155656143487632,
4,18,ok,44172,0.5709437660618386,0.08409244306743768,2.1895574411950576,0.16550155435099762,-0.267414559004581,1544,0.8634750595284348,0.31446471493721895,9.89817190873488,0.8495754957865329,0.5585585585585585,2.6203284973299272,0.3900905813979608,
4,19,ok,49495,0.6056490096996032,0.0905653415779788,2.4743177724242202,0.165980460617143,-0.2602017827301618,1001,0.9160743779889755,0.34805811331392056,9.639120980933848,0.9395601710686771,0.5462962962962963,2.8436638238064975,0.3867473018246569,
4,20,ok,44077,0.5307291387117014,0.07635802494371813,1.877804548485865,0.16411882055584884,-0.32187951536488246,1679,0.8011260948559273,0.23722548748452882,12.180124348258724,0.6269067766507187,0.5315315315315315,2.388126342045627,0.3353658345076519,
4,21,ok,42885,0.5037340381101556,0.07156004160143548,1.6989171596021881,0.1640018652094511,-0.2620512045295158,1225,0.7610156502648926,0.2730765604757043,10.381896783413312,0.6892771436117889,0.5,2.764158542744682,0.3191131252900121,
4,22,ok,44034,0.5921542565595359,0.08746886331442294,2.3352674662239195,0.16454943566142746,-0.25131008275258526,1137,0.8978753645565406,0.34805154793783594,10.72194477999853,0.8157928912075121,0.5660377358490566,2.37267609952147,0.3831378178035777,
4,23,ok,46975,0.6140882138947152,0.09119085565614271,2.5030539047277545,0.16412885088985318,-0.3135174683060511,1534,0.9290861264456882,0.290863715342086,12.102087330192187,0.7535134491108861,0.5826086956521739,2.4104789575302723,0.4094516958601173,
4,24,ok,61525,0.6107211567753028,0.09030456178223134,2.4624024454475526,0.16353898177045148,-0.3183677180120258,1699,0.9261104235176686,0.28364861345276293,12.007637999214323,0.7520593291381711,0.5963302752293578,2.4904770274382404,0.4342449717620675,
4,25,ok,46443,0.5181576391008765,0.07362706093086469,1.7746758206400255,0.16276690259075585,-0.33254619508528793,1699,0.7806870464010961,0.2214040094850028,13.626838186700361,0.5403092039554991,0.5877192982456141,1.907545263440595,0.37158775491816254,
4,26,ok,45403,0.5208860973323334,0.07486375032639003,1.8209430445461776,0.16477852047410088,-0.3424088701317747,1705,0.7797386564354151,0.21863846663078274,13.635554285024384,0.5490334221954671,0.6132075471698113,1.899745148635814,0.40960526235390315,
4,27,ok,39247,0.4618790261551276,0.06372262195781597,1.428801536485277,0.16241954394886254,-0.3464852454719104,1702,0.6911484821065034,0.18391150212190485,13.532001262248837,0.4709031629755119,0.5436893203883495,2.1866354032153286,0.3350076723455755,
4,28,ok,40089,0.5538649732471066,0.07948752090631772,2.000363242083467,0.1618347663210503,-0.368637209075492,1706,0.8318699973110998,0.21562533284598442,13.922487083726145,0.5709290332129658,0.6074766355140186,2.2949663123686976,0.43643997917162236,
5,1,ok,40771,0.7967444994582176,0.1060813435964798,3.25603013105958,0.13862948046008214,-0.18656716417910413,700,1.2249464824002843,0.5685960016771329,5.30666910100905,1.9990193768876354,0.5736434108527132,3.353460330805146,0.4465041138016218,
5,2,ok,41369,0.8566431021049304,0.11449965470040047,3.7457739663900425,0.13761950496712178,-0.18656716417910413,699,1.3287558858603923,0.6137181491941477,5.143014265555312,2.226314157190802,0.5833333333333334,3.612185130890326,0.46798302553668747,
5,3,ok,41127,0.8412592887128307,0.11330020575510402,3.672929572471989,0.1391088268275936,-0.19778493415131715,516,1.2941512260575128,0.5728454810841289,5.127059351512956,2.209847750673493,0.640625,2.899661936946825,0.5166881384573055,
5,4,ok,53791,0.8263346199602694,0.11059626435800474,3.5125138538003053,0.1385953423267169,-0.20085324368170987,609,1.2651136249808423,0.5506322045426637,5.647020326833778,1.9584888659328563,0.5801526717557252,3.420351411321722,0.4574029078412525,
5,5,ok,46274,0.7614007474632335,0.10208047696848177,3.0401504213796784,0.14069012158500357,-0.1978011897987333,867,1.160591184552098,0.5160761523848806,6.579178670722397,1.551568699946452,0.6183206106870229,2.56554535405481,0.4695493606642011,
5,6,ok,45939,0.74071121114301,0.10043709194911932,2.95446459742461,0.14306180348604086,-0.211196794117129,840,1.1296508777438818,0.47556163136367147,6.640775982870864,1.512430056490168,0.6343283582089553,2.3502591650286826,0.4787405629427332,
5,7,ok,47010,0.807153130181847,0.11170806263686361,3.577842546162719,0.1440982270941478,-0.20341047503045062,721,1.2338940993643197,0.5491755654183536,6.053555372130806,1.845329823051461,0.6102941176470589,2.793388862165512,0.47078404526464435,
5,8,ok,43853,0.8401127959958514,0.1148488966420842,3.767181724744338,0.14133216719652997,-0.20341047503045062,713,1.2857557884329616,0.5646164319949171,5.468865053612159,2.1000499283892013,0.6567164179104478,2.6282585280949737,0.5261038550974688,
5,9,ok,41636,0.7756238505281483,0.10544358703027745,3.220913894006591,0.14234762662956887,-0.20341047503045062,742,1.1789936554525722,0.5183783530051366,5.732990702790243,1.8392422471391436,0.6615384615384615,2.108843181333468,0.5010421565227791,
5,10,ok,43458,0.7605546554451726,0.10256798095337749,3.0658990823444405,0.14159356696334516,-0.2041575292266733,512,1.162639467144046,0.5023962689100615,5.715668911918315,1.7945052894771896,0.6666666666666666,1.9887916504903258,0.4990607069115802,
5,11,ok,40796,0.7706777645155232,0.10532880870414085,3.214622650219212,0.14330368451285963,-0.20398223182759612,681,1.1718423037196297,0.5163626643381556,5.6681544626552665,1.8582557938055768,0.6538461538461539,2.317561444351308,0.5044849159823027,
5,12,ok,42470,0.89584882208127,0.12387592275406623,4.3527057609290845,0.1415766262964195,-0.19416668858747776,714,1.3810680284056585,0.6379875129726823,4.993853951102712,2.4805675930252766,0.6619718309859155,2.656768481760539,0.5347390023315775,
5,13,ok,41037,0.8555555112662212,0.1178568250111931,3.955316003573489,0.14204841659425277,-0.19679794131394268,681,1.3121612543545131,0.598872245432596,5.031272923535632,2.3424852279405157,0.6618705035971223,2.27741083813285,0.5133994896099862,
5,14,ok,41093,0.812089273650226,0.10895617386701906,3.417724999568886,0.13932979734866394,-0.18656716417910435,681,1.2454086554906834,0.5840050919272225,5.190640939468725,2.0990890168983833,0.5851851851851851,3.126531093284236,0.4525094489016619,
5,15,ok,40487,0.7512667738923344,0.10027405301092007,2.94605661286647,0.14034192059935072,-0.1865671641791048,630,1.142241043744438,0.5374689241385306,5.793791141811814,1.730715701628877,0.5955882352941176,2.739825473884261,0.447983298935691,
5,16,ok,38598,0.8054790484885497,0.10780398456301299,3.3522458125565695,0.13915724616425396,-0.1865671641791048,478,1.229976623674287,0.5778293572577486,5.4833847006010865,1.9660116962283452,0.6474820143884892,2.4130092447266582,0.5013914072422893,
5,17,ok,38888,0.8078660904939438,0.10924841539203922,3.4344782552655646,0.14061339867056502,-0.1865671641791048,493,1.2320327704271736,0.5855715065013293,5.456921344361739,2.0020155779763638,0.6423357664233577,2.376678289670912,0.491846642535174,
5,18,ok,38270,0.7996209793861497,0.10857794445052193,3.3961297589826724,0.14145620579602863,-0.18656716417910457,496,1.2198423835204282,0.5819777822547972,5.380602542956475,2.0179514019792606,0.6363636363636364,2.6126059551965803,0.4971783287158925,
5,19,ok,37667,0.7415138493545143,0.09977155536951399,2.9202471162920083,0.14186190102334362,-0.18656716417910413,715,1.130149801047015,0.534775536780596,5.4546318093991815,1.8291162237126992,0.6086956521739131,2.447291854217163,0.44880285183144764,
5,20,ok,52669,0.7635005117788177,0.10294361243616401,3.085842989180443,0.14147449249055197,-0.18656716417910435,715,1.1668740455645825,0.5517777626578395,5.494955721982946,1.8734202356596077,0.5857142857142857,2.6718514310572696,0.4306586155261501,
5,21,ok,52831,0.644477055826875,0.08552791006427607,2.2507660010273427,0.14333208904553238,-0.18656716417910446,880,0.9689375243370012,0.45842959794451976,6.567371771269397,1.3023156453307425,0.5827338129496403,2.355935463146843,0.405621072139239,
5,22,ok,54327,0.7052987230707121,0.09428679155126685,2.6485657603666204,0.14211676073935245,-0.22615534411003257,956,1.0641673434567447,0.4169116229479547,7.573213017192089,1.2450038225152875,0.5766423357664233,2.4583823407049485,0.40443248165879186,
5,23,ok,44531,0.691240947451815,0.09133987133486388,2.5099322262022175,0.14082948521811295,-0.19671515895934,942,1.0500111519715534,0.4643255345346484,7.050589386117987,1.2954927075274636,0.6296296296296297,2.012514841186974,0.445596020142344,
5,24,ok,43177,0.7032556480914469,0.09331003444885178,2.6020610494573457,0.14102967902005603,-0.2190369223750972,953,1.0675100081831332,0.42600139481991006,7.238886052049632,1.2890109580110296,0.6124031007751938,2.410373973406442,0.45159946469998424,
5,25,ok,37146,0.631264849874674,0.08205700323282183,2.1046023520250206,0.1406427119279559,-0.2370799778623146,1660,0.9486976010725802,0.34611528131859726,8.111783756116388,1.011577794723014,0.5639097744360902,2.4408189415662,0.3852442379895057,
5,26,ok,48030,0.6311810323210816,0.08245102827990491,2.12088199281413,0.14141570196170114,-0.21999926682045556,1149,0.9470236548499854,0.3747786502724772,7.657205835736734,1.0767769607955424,0.5833333333333334,2.19558216712037,0.39355830559517835,
5,27,ok,49308,0.5205486020943011,0.06555750472342425,1.4896840932297013,0.141182780536555,-0.27191006988481115,1699,0.7808278096425172,0.24109995172740856,9.990458243260246,0.6562011784359401,0.5939849624060151,1.8225239130079647,0.37120871530378535,
5,28,ok,43823,0.5530456100624794,0.07055672378413225,1.6628423355063222,0.141409699957622,-0.2562028552187987,1699,0.8297096247810948,0.27539397921181014,8.85022139150362,0.7972311726785506,0.5813953488372093,2.1924468170897646,0.39046499289888703,
6,1,ok,47575,0.8371259228557909,0.10397793376570186,3.1412309641295444,0.12796644089936965,-0.18656716417910413,561,1.2785259103714384,0.557321724984163,4.425958501354404,2.3492749363529546,0.6136363636363636,3.1511703599059415,0.49102679568676894,
6,2,ok,43211,0.8566726071835594,0.10681498385105792,3.296762040184512,0.1280539702206691,-0.18656716417910413,555,1.313790121692819,0.5725283134416715,4.2431208318844265,2.5173684201592716,0.6176470588235294,3.165460329516519,0.4968580103520644,
6,3,ok,45719,0.8837346737735107,0.11151621152246216,3.5665070201287588,0.12907942091069205,-0.18656716417910413,513,1.3567394962308148,0.5977268937603983,4.194307230159162,2.6587516222131975,0.6544117647058824,2.851192465573575,0.5332034494248599,
6,4,ok,38630,0.8658195645563925,0.10775678206150663,3.3495826364717782,0.1276086125345064,-0.19755878835538643,417,1.3397098087585837,0.5454416022620269,4.490658835460193,2.3995762316792417,0.6363636363636364,2.6688695564727607,0.5001125547944967,
6,5,ok,41130,0.8369109903039209,0.10517370876962051,3.2061351526988613,0.1295351420063841,-0.1993333174366828,416,1.2822727919028054,0.5276273435976321,4.439740683097742,2.3689155803630766,0.6408450704225352,2.4915805888172375,0.4966976440099876,
6,6,ok,42620,0.8137225975150806,0.10336830949708542,3.1085016112418726,0.13154130456468616,-0.2034104750304513,477,1.2445369748162234,0.5081759407012387,4.488933334198827,2.302736570168608,0.664179104477612,2.276411113922091,0.5166570275256184,
6,7,ok,43311,0.8350765281284818,0.1065537360651847,3.2822160923158314,0.13164693832643434,-0.20341047503045062,421,1.2789412528481066,0.5238360317935129,4.41368621967442,2.414166543833846,0.6296296296296297,2.7195437895215537,0.4934412101611094,
6,8,ok,48566,0.8259679128796835,0.10438565709792913,3.1632559077756577,0.130547678886941,-0.20341047503045062,459,1.2682158023215704,0.5131773920802385,4.438905933790365,2.3516077757654714,0.6277372262773723,2.7161502361000163,0.490681930596401,
6,9,ok,47109,0.7909431410670401,0.09964401289502911,2.9137212632757827,0.13095636050392526,-0.20341047503045062,417,1.2109144659638138,0.48986667417256835,4.396563806759747,2.2664066137701853,0.625,2.5473517395212077,0.4777882921773168,
6,10,ok,45654,0.7220630131881505,0.08953263125180277,2.4273545161852406,0.13058749246444631,-0.20341047503045062,471,1.1033186044894263,0.44015742669299457,4.559721248836739,1.9635549272807857,0.6212121212121212,2.3111287663977977,0.4573147718756452,
6,11,ok,47463,0.7686361203823676,0.09702297195983012,2.7818302994811552,0.13180070026321908,-0.20398223182759612,463,1.1695034445191528,0.4756442318065871,4.625017459616825,2.0977860690685546,0.6259541984732825,2.664772739077477,0.4855873311447728,
6,12,ok,46204,0.7131478334235493,0.08941466331444414,2.4220275909912488,0.1324108220924013,-0.19416668858747776,714,1.0825017245369575,0.4605046517758386,5.213231524744886,1.715148519493765,0.5671641791044776,2.664993428469645,0.40474883643548065,
6,13,ok,47520,0.7832861297245106,0.09930293125570633,2.8963190622374144,0.13202841335782567,-0.193187901861252,681,1.1888319805426444,0.5140225153800051,5.128762850935266,1.9361965866212303,0.644927536231884,2.2343042524109955,0.48600895413413975,
6,14,ok,41999,0.7965740146670277,0.10022411939248221,2.9434848447775255,0.1306467518244376,-0.18656716417910435,496,1.2092513712507358,0.537201279943705,4.887152944316799,2.0507669912199376,0.6412213740458015,2.4954083414901915,0.4974458564325417,
6,15,ok,45254,0.7923707588775768,0.0997174069406821,2.9174753158245976,0.13078040052099082,-0.1865671641791048,490,1.203053196567516,0.5344853012020552,4.668080702272696,2.136154306246972,0.5891472868217055,3.2011911231132704,0.4608035868120897,
6,16,ok,43536,0.8252638666453901,0.1051485084414836,3.204757623766281,0.13168290485727022,-0.1865671641791048,478,1.2549290551363543,0.5635960052463511,4.609221565922525,2.281263917076166,0.6492537313432836,2.67566074934158,0.5181660107707008,
6,17,ok,45787,0.8024475362578353,0.10161542154455638,3.015728900417213,0.13138854406122452,-0.1865671641791048,478,1.2169699099378493,0.5446586594788213,4.603487475906447,2.207357401891223,0.6231884057971014,2.7422967925301798,0.4857811072037084,
6,18,ok,45465,0.7801021421778235,0.0985301070293696,2.857155090561671,0.13158675260880612,-0.18656716417910457,463,1.1874245344757972,0.5281213736774207,4.6222677621278825,2.131639967651091,0.6267605633802817,2.6386356634942105,0.48530888750720713,
6,19,ok,45033,0.7547762923206703,0.09514303101699073,2.689791317681203,0.13198050014039903,-0.18656716417910413,478,1.1478619392982958,0.5099666462510712,4.5309696296833195,2.0998381978481837,0.6397058823529411,2.420417128100987,0.49084967345239566,
6,20,ok,46340,0.8020555891791291,0.10156883389765414,3.013290020297113,0.13139739753908755,-0.18656716417910435,462,1.2247799414872573,0.5444089496914266,4.340852102508421,2.3398363155234243,0.6029411764705882,2.9352141498798683,0.4676669500412619,
6,21,ok,44067,0.7792907246856979,0.09847035455860897,2.8541423538267554,0.1316667716233083,-0.18656716417910446,722,1.1866539031441374,0.5278011004341442,4.684518990119832,2.102037685540262,0.5746268656716418,3.134002071018638,0.43889845047308385,
6,22,ok,43479,0.8070322686603378,0.10254184825236234,3.0645149590977514,0.13173561868504347,-0.18656716417910424,658,1.2334665871234627,0.5496243066326628,4.672027935643693,2.1948038338994764,0.6131386861313869,2.6056670947571465,0.4646694842724789,
6,23,ok,45066,0.7625782364225786,0.09481679660073383,2.6740331968093387,0.12986916776072818,-0.18656716417910424,711,1.164800722606185,0.508218029779934,5.0581072517848344,1.874550931423532,0.6131386861313869,2.3332289869087264,0.44733356539989705,
